file,cell,tp,part,res,n_ann,frac
E8 0H 2_png.rf.HgcExEkIzmfKL57kfj0O.png,HUVEC,0,train,nativo,1,21.661
E3 0H 2_png.rf.j7ovIenZ5HDYMGZQIqDG.png,HUVEC,0,train,nativo,1,21.758
Snap-60_161_png.rf.bERIfIfLBiocZsdlYi1s.png,SKOV-3,48,train,nativo,1,21.817
B3 0H 1_png.rf.TvmtLMFiWafJEYHH5ahW.png,HUVEC,0,train,nativo,1,21.838
Snap-27_187_png.rf.Un1xcBRJR9pLwxhz2VBA.png,SKOV-3,24,train,nativo,1,21.897
B1 0H 1_png.rf.C8YpfhQojmLektIYz0IQ.png,HUVEC,0,train,nativo,1,21.935
B2 8hr 1_png.rf.wqLelQqFzkxSN8knUxYi.png,HUVEC,8,train,640,1,22.006
B3 0HR 2_png.rf.RH1IVVjgxVFF0WrgAYm4.png,HUVEC,0,train,nativo,1,22.03
B1 0H 2_png.rf.rKSV6ynjn8T0ad0TIIgc.png,HUVEC,0,train,nativo,1,22.077
B2 8hr 1_png.rf.9Dk92mCSquMPc3aIhMLS.png,HUVEC,8,train,640,1,22.078
B2 8hr 2_png.rf.IC0TVwKjwn6ZT1tg5Ayc.png,HUVEC,8,train,640,1,22.396
D1 0H 2_png.rf.vQjYicMYCPjmiZ6t9wzR.png,HUVEC,0,train,nativo,1,22.402
B7 12H 1_png.rf.0M5oRvIMdWuewK90yYyN.png,HUVEC,12,train,nativo,1,22.409
E7 8H 1_png.rf.gdYM2hFU7wl1MjzGuBEr.png,HUVEC,8,train,nativo,1,22.566
C8 0HR 2_png.rf.ksYRDeDDBvRanUMEGDwa.png,HUVEC,0,train,nativo,1,22.658
A7 0H 2_png.rf.kEPVCcmc0LCQaEhObbck.png,HUVEC,0,train,nativo,1,22.67
C2 8hr 2_png.rf.rQVAAegUPaNnrnxfZwFG.png,HUVEC,8,train,640,1,22.868
A3 8H 2_png.rf.CmBhS871NJCTamYiDSzR.png,HUVEC,8,train,nativo,1,22.896
B5 0HR 2_png.rf.9vT6ovCVyNe6dvR4soOv.png,HUVEC,0,train,nativo,1,22.932
C4 0H 1_png.rf.eniwLok0jjLj5a0AzzkR.png,HUVEC,0,train,nativo,1,22.952
E7 0H 2_png.rf.LHnsmSxvc7BZBKZiBntY.png,HUVEC,0,train,nativo,1,23.039
Snap-34_80_png.rf.OTwRABBb2h7sLs5br5Es.png,SKOV-3,24,train,nativo,1,23.04
E5 0H 2_png.rf.8p5NkHtrp3u9YOFn9tyS.png,HUVEC,0,train,nativo,1,23.095
C2 8H 1_png.rf.YcvorWt40mgqlkfFWa9p.png,HUVEC,8,train,nativo,1,23.105
C2 12H 1_png.rf.1gfpN8zl57105NR6Uic2.png,HUVEC,12,train,nativo,1,23.263
B5 0hr 2_png.rf.If2IuTwPnX9XldLzwVK8.png,HUVEC,0,train,640,1,23.389
B1 8H 2_png.rf.qX8hsIWTYUCHB9jiGbcd.png,HUVEC,8,train,nativo,1,23.445
C1 0H 1_png.rf.40FBeyD3EEz7TwI3PZJk.png,HUVEC,0,train,nativo,1,23.502
Snap-39_259_png.rf.66NggF7aoR1cBAe7oHvS.png,SKOV-3,72,train,nativo,1,23.553
Snap-59_108_png.rf.pcjqa4byhXHVWqchoMza.png,SKOV-3,24,train,nativo,2,23.596
C1 8hr 2_png.rf.vAjsWCBFyMVhrnXK1tJ1.png,HUVEC,8,train,640,1,23.639
Snap-50_157_png.rf.O8bQtgrO9JA4I4wWYrex.png,SKOV-3,48,train,nativo,1,23.731
Snap-24_125_png.rf.8bLo1h7ToplIJ7tet6Th.png,SKOV-3,48,train,nativo,1,23.909
A2 0hr 1_png.rf.vZji6l7eNaGvhsdCUwH3.png,HUVEC,0,train,640,1,24.064
Snap-20_133_png.rf.wotHCE8IfJ6UYBmxNc4i.png,SKOV-3,48,train,nativo,1,24.296
E2 0H 1_png.rf.8Js9pcr7Y57hPhl7o33A.png,HUVEC,0,train,nativo,1,24.34
B5 0hr 2_png.rf.Mbtwmh8BRXDfa2NX4XQj.png,HUVEC,0,train,640,1,24.425
Snap-30_189_png.rf.U7DtY68aa2qOKJpDCR2K.png,SKOV-3,24,train,nativo,1,24.614
A5 0hr_2_png.rf.JluxUjNY7fGnBncqTfdq.png,HUVEC,0,train,640,1,24.633
E7 12H 2_png.rf.vUUdCbtuiKl5Ft31hpY1.png,HUVEC,12,train,nativo,1,24.704
E6 0H 2_png.rf.u4YJXBgFUrlOfZi4Xdbk.png,HUVEC,0,train,nativo,1,25.147
Snap-57_223_png.rf.Y5JAUxICexxY7SL4iYkm.png,SKOV-3,24,train,nativo,1,25.2
Snap-59_3_png.rf.GOvQjtVZo8TiQHDmnSM2.png,SKOV-3,48,train,nativo,1,25.758
C2 0HR 2_png.rf.J6kywh7upwXA9tcJN3CM.png,HUVEC,0,train,nativo,1,25.909
Snap-19_119_png.rf.rL8vPl5ijPVO0I4eyA1W.png,SKOV-3,48,train,nativo,1,25.946
C2 0H 1_png.rf.KB47PNKZ7jytQgV8U2Wg.png,HUVEC,0,train,nativo,1,26.111
B2 0hr 1_png.rf.db9iQQ8HUhDl1bXRwF8r.png,HUVEC,0,train,640,1,26.171
B8 0hr 1_png.rf.knYV6A7txjzElFti8uaT.png,HUVEC,0,train,640,1,26.368
Snap-53_216_png.rf.ceY07VS1O3yBsoN0i4yF.png,SKOV-3,24,train,nativo,1,26.551
C2 12H 2_png.rf.StYrOErgWeP3G0WcahiB.png,HUVEC,12,train,nativo,1,26.723
Snap-39_32_png.rf.rJ1yCNkW0jfcy0HevE1x.png,SKOV-3,48,train,nativo,2,26.897
C3 0H 1_png.rf.GUP2WCnC3j3AaenQzSMG.png,HUVEC,0,train,nativo,1,26.916
Snap-59_212_png.rf.mFpPNMwFcq90Zp1o20IQ.png,SKOV-3,24,train,nativo,1,26.972
E6 0H 2_png.rf.qIyWYgA9w4tryEhjNmUS.png,HUVEC,0,train,nativo,1,27.01
E2 0H 2_png.rf.D6csVI0NoWz6NH3Kg8Dt.png,HUVEC,0,train,nativo,1,27.04
Snap-29_123_png.rf.VWdEayiXaSZj0sRvU9Lh.png,SKOV-3,48,train,nativo,1,27.264
B6 0H 2_png.rf.GBItdIXjWvldR5xw6WAZ.png,HUVEC,0,train,nativo,1,27.567
C3 0H 2_png.rf.xDlt4bOJAYcO2uTZApSi.png,HUVEC,0,train,nativo,1,27.624
E5 0H 1_png.rf.yqnlcPCi4sN1IZNgGJZF.png,HUVEC,0,train,nativo,1,27.716
Snap-49_215_png.rf.TiULqayQwDfte2RpYtpc.png,SKOV-3,24,train,nativo,1,27.742
Snap-22_181_png.rf.zpr2WVVOlPR2Tqafq1RE.png,SKOV-3,24,train,nativo,1,27.772
C4 0H 2_png.rf.qOkZenYZh8qMMZYL5Xtl.png,HUVEC,0,train,nativo,1,27.822
C2 0H 2_png.rf.Y2RsiA1AXARyJEXkVIUC.png,HUVEC,0,train,nativo,1,28.838
Snap-54_210_png.rf.BQ3GBpltnc6IdhOhKvJv.png,SKOV-3,24,train,nativo,1,28.989
B6 0H 1_png.rf.MFc9QeJCWIVdMpa93qS5.png,HUVEC,0,train,nativo,1,29.142
Snap-55_211_png.rf.EPNfhr87AJkv5f9UxEy5.png,SKOV-3,24,train,nativo,1,29.682
Snap-60_221_png.rf.3hBjZALI1RFDCXb1MMT9.png,SKOV-3,24,train,nativo,1,29.839
C2 8H 2_png.rf.hIrLcZkOgk90yFawiPTB.png,HUVEC,8,train,nativo,1,29.984
B2 0hr 2_png.rf.fIFxz7VDzzqkj4zabua0.png,HUVEC,0,train,640,1,30.054
Snap-13_png.rf.TDZyVXJDnI8SJNuM33dy.png,SKOV-3,0,train,nativo,1,30.124
Snap-18_png.rf.0cME4hjYM0557eYc0iSp.png,SKOV-3,0,train,nativo,1,30.291
Snap-08_png.rf.nMSmGWytV5eO27dMe1ee.png,SKOV-3,0,train,nativo,1,30.491
A2 0hr 1_png.rf.pKZJOPTdyTaUFCoQ0WkN.png,HUVEC,0,train,640,1,30.519
C2 24H 2_png.rf.3iAkFoyGnnXiK0b7aJfO.png,HUVEC,24,train,nativo,1,30.579
Snap-24_185_png.rf.id0eOvbOlN7Sgpvw3g9K.png,SKOV-3,24,train,nativo,1,30.584
Snap-29_183_png.rf.TEtTesrejABE2zAfrCRO.png,SKOV-3,24,train,nativo,1,30.604
E5 0H 2_png.rf.7Z9jfrXhtVmhLQrXDviu.png,HUVEC,0,train,nativo,1,30.673
Snap-28_png.rf.53e1fT3dOkKzOIbE7A2L.png,SKOV-3,0,train,nativo,1,30.759
Snap-23_png.rf.28O298H93RbxNCkERjpH.png,SKOV-3,0,train,nativo,1,31.126
Snap-12_png.rf.JaRx2jnw5N6x11Hp0geO.png,SKOV-3,0,train,nativo,1,31.291
Snap-27_png.rf.fKKLKbf92TUDKJORvts2.png,SKOV-3,0,train,nativo,1,31.359
Snap-43_png.rf.bYOjGbrbBkNUs0zIljYx.png,SKOV-3,0,train,nativo,1,31.453
Snap-22_png.rf.zjKkhyXwllP02ve3rmYE.png,SKOV-3,0,train,nativo,1,31.583
Snap-50_217_png.rf.rf55ujFurc07N7cDRLSR.png,SKOV-3,24,train,nativo,1,31.605
Snap-19_179_png.rf.LbI9UqUYPM9MI69fTMLd.png,SKOV-3,24,train,nativo,1,31.632
Snap-33_png.rf.lRxwtWAAAbkEpA18HoVS.png,SKOV-3,0,train,nativo,1,31.685
B2 0hr 2_png.rf.NX9PehcIUtrbpP4AGDjt.png,HUVEC,0,train,640,1,31.74
Snap-20_193_png.rf.OGPjmr6AN3p8v8qf5RaD.png,SKOV-3,24,train,nativo,1,31.854
Snap-48_png.rf.gFj32XMP1AE8ivadgFZ2.png,SKOV-3,0,train,nativo,1,31.861
Snap-49_111_png.rf.2YBYBWf0TlnhbYXiIarp.png,SKOV-3,24,train,nativo,1,31.955
Snap-38_png.rf.hr6aZTEXF60YzgUNJy8a.png,SKOV-3,0,train,nativo,1,31.977
ptx2_3_png.rf.6nkf49DKAANKUxGN7G1n.png,SKOV-3,0,train,nativo,1,32.221
Snap-37_png.rf.s7RPNeDaj3ymHHF9zaPj.png,SKOV-3,0,train,nativo,1,32.417
Snap-03_png.rf.v38nE8mp2K7iYYSbvq0E.png,SKOV-3,0,train,nativo,1,32.556
Snap-49_6_png.rf.vxdpb188ymQ8bK2rzafD.png,SKOV-3,48,train,nativo,1,32.693
ptx2_2_png.rf.ZcYuXZyYfPIfgOypnn5Z.png,SKOV-3,0,train,nativo,1,33.02
Snap-52_png.rf.quPTO48loQ0BH1YV5D1Z.png,SKOV-3,0,train,nativo,1,33.155
Snap-14_png.rf.s2v9VcqXVmUKf34AJR9n.png,SKOV-3,0,train,nativo,1,33.232
75ug+ptx1_2_png.rf.miBH5V5VEGJZEqXxEWPw.png,SKOV-3,0,train,nativo,1,33.519
A5 0hr 1_png.rf.P21lFbirAUEUdzrYW43W.png,HUVEC,0,train,640,1,33.56
ptx1_3_png.rf.bncOGXvomWmfQYVg0GEu.png,SKOV-3,0,train,nativo,1,33.685
Snap-57_png.rf.bdYboWX9ErOHYRCWsvjV.png,SKOV-3,0,train,nativo,1,33.844
75geo2_2_png.rf.BRU7Qn76FC0ISEwjiWgR.png,SKOV-3,0,train,nativo,1,34.063
ct1_3_png.rf.p5g48N2vmUfQ595DsvAx.png,SKOV-3,0,train,nativo,1,34.219
E6 0H 1_png.rf.u3wMj5y8VskesnR8YfCZ.png,HUVEC,0,train,nativo,1,34.422
ptx3_3_png.rf.Lwqe4rLJr5ezAgBTPW9x.png,SKOV-3,0,train,nativo,1,34.487
Snap-58_png.rf.5bdBujv1yq4UbPqw35L3.png,SKOV-3,0,train,nativo,1,34.661
A1 0H 1_png.rf.eIu9T8KjhRT5idIu84ug.png,HUVEC,0,train,nativo,1,34.7
75geo1_2_png.rf.ikJJwdU2sRMteDT7nrjh.png,SKOV-3,0,train,nativo,1,34.714
75ug+ptx2_2_png.rf.GCxTvubAoWABRjXmjDjX.png,SKOV-3,0,train,nativo,1,34.842
75ug+ptx2_3_png.rf.mqrdw4y9iJq7wHo3ocCR.png,SKOV-3,0,train,nativo,1,35.18
75geo1_3_png.rf.3ssQ4kMF9TGfwhFa0NBy.png,SKOV-3,0,train,nativo,1,35.462
75geo2_3_png.rf.uagsLlU5nL9O3bnb8OYp.png,SKOV-3,0,train,nativo,1,35.668
A5 0hr 2_png.rf.VU7ZStUnMIZCuBrc6l0k.png,HUVEC,0,train,640,1,36.03
ct3_3_png.rf.vFYj9FMCGAqQ32xosxLR.png,SKOV-3,0,train,nativo,1,36.167
ct3_2_png.rf.lLB33dtGMqg7HHl9TRYc.png,SKOV-3,0,train,nativo,1,36.279
75ug+ptx3_3_png.rf.c4WVnjFscy6T0HItfkyn.png,SKOV-3,0,train,nativo,1,36.371
75ug+ptx1_3_png.rf.IcEKL4ZipsbcvBf9x2iH.png,SKOV-3,0,train,nativo,1,36.392
ct2_2_png.rf.Dvx8WZususU5N4TJ6Cm4.png,SKOV-3,0,train,nativo,1,36.688
E7 0H 1_png.rf.eq57LnM2LtCIhSeyDrQF.png,HUVEC,0,train,nativo,1,36.745
Snap-15_png.rf.QpISbBkKeIMbu6a2p8wX.png,SKOV-3,0,train,nativo,1,37.446
Snap-09_png.rf.8rxFGfmpj3ofgVOjtLkE.png,SKOV-3,0,train,nativo,1,37.775
75geo3_3_png.rf.zMTyj0cFNm8nT2bevevK.png,SKOV-3,0,train,nativo,1,38.079
A3 0H 1_png.rf.yPTg0IPNv7ljio0JDYZp.png,HUVEC,0,train,nativo,1,38.25
Snap-59_png.rf.QAzP72FtBpszeTf2Mrk5.png,SKOV-3,0,train,nativo,1,38.394
Snap-40_png.rf.9EwCDE1uNgyFYRkkBNbp.png,SKOV-3,0,train,nativo,1,38.783
ct3_4_png.rf.Q1FfAxwTqKJY5ScqhqHb.png,SKOV-3,0,train,nativo,1,39.148
Snap-30_png.rf.Xojuz9v1uRZimBXRpyJ2.png,SKOV-3,0,train,nativo,1,39.396
Snap-45_png.rf.8mEoXejuMEvhSOq5NbIp.png,SKOV-3,0,train,nativo,1,39.685
Snap-29_png.rf.HhjvWugqHNOuxEUR80xT.png,SKOV-3,0,train,nativo,1,39.757
Snap-04_png.rf.sMGktY9BFWuJUYIgaqQM.png,SKOV-3,0,train,nativo,1,39.955
Snap-44_png.rf.Ys2ZD04BJk4p3T7zAkIt.png,SKOV-3,0,train,nativo,1,39.957
Snap-55_png.rf.mdqwr9JeLjcb6ofmfYgj.png,SKOV-3,0,train,nativo,1,40.416
Snap-24_png.rf.hueodPGU9icd7QmEArCe.png,SKOV-3,0,train,nativo,1,40.916
Snap-49_png.rf.jaxP6t3jEXJwvcs3TeXW.png,SKOV-3,0,train,nativo,1,41.21
75ug+ptx2_5_png.rf.SKN9uE4jbXSPHttCL7Fn.png,SKOV-3,0,train,nativo,1,41.593
75ug+ptx3_4_png.rf.IcAvoXcG34V8LoEG7Sik.png,SKOV-3,0,train,nativo,1,41.748
Snap-34_png.rf.GLZbrOT2myk9kc5oA6aX.png,SKOV-3,0,train,nativo,1,41.823
A1 0H 2_png.rf.zdc9javVRAONDqMECkcv.png,HUVEC,0,train,nativo,1,41.87
Snap-19_png.rf.54NjFnaveSX8V7dKaXCe.png,SKOV-3,0,train,nativo,1,41.94
75ug+ptx2_4_png.rf.N3lZqZpjOb6amiXbUGPo.png,SKOV-3,0,train,nativo,1,42.016
Snap-35_png.rf.RT3Bf99xhBs9fwFUnHMV.png,SKOV-3,0,train,nativo,1,42.213
Snap-20_png.rf.CTNy3Rv16m36Khsp3xJc.png,SKOV-3,0,train,nativo,1,42.266
ct2_4_png.rf.LwbtYPKdSnLjWIVRn6Bb.png,SKOV-3,0,train,nativo,1,42.272
ptx2_5_png.rf.ZcYzvy2P9SDnI5FO7SZ3.png,SKOV-3,0,train,nativo,1,42.687
Snap-05_png.rf.wkFRpHndlLEZ8vXfITkh.png,SKOV-3,0,train,nativo,1,42.98
75geo2_4_png.rf.GSy2oJWtOBsFeAkolPsJ.png,SKOV-3,0,train,nativo,1,43.106
75geo3_4_png.rf.W62VVb5aq2155gYgVdJ3.png,SKOV-3,0,train,nativo,1,43.115
Snap-50_png.rf.HA7jd2gx3sJmNEaL5hJZ.png,SKOV-3,0,train,nativo,1,43.279
75geo2_5_png.rf.BzRF0Z5bvFroC3TaIbat.png,SKOV-3,0,train,nativo,1,44.33
ptx3_4_png.rf.zUAP19LA8H9wE86pzDel.png,SKOV-3,0,train,nativo,1,44.383
75geo1_4_png.rf.gXnQOso0XaCNeb2iSQ5d.png,SKOV-3,0,train,nativo,1,44.562
75ug+ptx1_4_png.rf.SJoeBR5kFLTCJXsYTKnd.png,SKOV-3,0,train,nativo,1,44.582
ct1_5_png.rf.xygVTmZfimx6b9L39l2C.png,SKOV-3,0,train,nativo,1,45.001
ct1_4_png.rf.nvoj5ht7KmVxGyu6qAiI.png,SKOV-3,0,train,nativo,1,45.005
ptx1_4_png.rf.B58ENbe2QLEA2a5XA2zj.png,SKOV-3,0,train,nativo,1,45.559
75ug+ptx1_5_png.rf.Y9WFvFN9xkZyL6E0mD9N.png,SKOV-3,0,train,nativo,1,45.789
75geo1_5_png.rf.XBplXOgSlZGL9MkIqKUx.png,SKOV-3,0,train,nativo,1,46.026
ptx1_5_png.rf.5e7WIfGslbrzFPCuSHDZ.png,SKOV-3,0,train,nativo,1,46.532
A3 0H 2_png.rf.wlBFyFj8l9rKyrbSV1n0.png,HUVEC,0,train,nativo,1,47.534
D2 24HR 1_png.rf.0Jc5AqWrC0xlQHOOQxyb.png,HUVEC,24,val,nativo,0,0.0
B3 24h 1_png.rf.o0oNoNvk37LqpagxxqVo.png,HUVEC,24,val,640,0,0.0
B3 24H 2_png.rf.EyLWdlWUKIXMP6iPFvce.png,HUVEC,24,val,nativo,0,0.0
B4 24h 1_png.rf.1X28TLOHfw99QR2YYvM9.png,HUVEC,24,val,640,0,0.0
Snap-02_255_png.rf.JaJ4bou8Ic3AaIPtCfZV.png,SKOV-3,72,val,nativo,0,0.0
Snap-15_134_png.rf.PT0eio2SodTEch0Oowqe.png,SKOV-3,48,val,nativo,0,0.0
B8 24h 1_png.rf.N3qsR9ioYQUvIlolAAfM.png,HUVEC,24,val,640,0,0.0
Snap-17_57_png.rf.eHlOfkRwkZdoOjiE6Mxj.png,SKOV-3,48,val,nativo,0,0.0
Snap-25_95_png.rf.4nMlAyh4jT2uWFXeHFEu.png,SKOV-3,24,val,nativo,0,0.0
Snap-03_195_png.rf.YYuGBJMJvk1Uc2AUOhKN.png,SKOV-3,24,val,nativo,0,0.0
Snap-02_136_png.rf.m6MHqhz3vjy6x2KcsX7N.png,SKOV-3,48,val,nativo,0,0.0
B1 24HR_png.rf.XaMxiAWNkoEWqiyieIvY.png,HUVEC,24,val,nativo,0,0.0
B4 24HR 1_png.rf.lN0MXk4tlJUMy6E9zAj1.png,HUVEC,24,val,nativo,0,0.0
B5 24H 2_png.rf.6Ig6Tpi1O42aZ0x8gcXo.png,HUVEC,24,val,nativo,0,0.0
D2 24HR 2_png.rf.wRKSPxlZPSFXQYyfyIYZ.png,HUVEC,24,val,nativo,0,0.0
D2 24HR 1_png.rf.kDCpBVsZKPoWXu9h8Ot1.png,HUVEC,24,val,nativo,0,0.0
D2 24HR 2_png.rf.pDLs6S04Umdqac3qosH6.png,HUVEC,24,val,nativo,0,0.0
D5 24H 1_png.rf.4M4oOwvm60w9FPoTDdeM.png,HUVEC,24,val,nativo,0,0.0
Snap-06_28_png.rf.B16Hi9B61ihSVrFqD8EM.png,SKOV-3,48,val,nativo,1,0.432
Snap-01_74_png.rf.WcVEXB4f7Y64yyixQhom.png,SKOV-3,24,val,nativo,1,0.568
B4 24HR 2_png.rf.AY9pmWT2DlfnRIvRg3as.png,HUVEC,24,val,nativo,1,0.856
E4 24H 2_png.rf.zRn2mkdbLkfop4s4V8xV.png,HUVEC,24,val,nativo,1,0.968
Snap-01_29_png.rf.mg28uhmxn5A9je1hvBDV.png,SKOV-3,48,val,nativo,2,1.921
A5 24H 1_png.rf.6ie4xUJoXHwIt5OqAmfk.png,HUVEC,24,val,nativo,1,2.151
F1 8H 2_png.rf.FGAYlPy94IRnZ6nrdfwV.png,HUVEC,8,val,nativo,1,3.313
Snap-17_252_png.rf.bulki6Z5lbUSEa4uMo6D.png,SKOV-3,72,val,nativo,3,3.413
A3 24h 2_png.rf.FRjwfMYcf5xZAmW48pAr.png,HUVEC,24,val,640,3,3.576
B3 24h 1_png.rf.gZIWOhlU4NcXdxLLJJZ2.png,HUVEC,24,val,640,3,3.618
B1 12HR 2_png.rf.FdfrHVnLB3ZNKlhPS8WD.png,HUVEC,12,val,nativo,1,3.659
F1 12H 1_png.rf.8XL2il33ZXaeuRNGBBvy.png,HUVEC,12,val,nativo,1,3.687
B3 24H 1_png.rf.LPAu1wd0tAJfBCssFalf.png,HUVEC,24,val,nativo,1,3.712
Snap-43_168_png.rf.bvsTjSLpRnA4A5wLM0jg.png,SKOV-3,48,val,nativo,1,3.831
B4 12hr 1_png.rf.67F2wb5gCj5GQZg22JeL.png,HUVEC,12,val,640,1,4.321
B4 24HR 1_png.rf.pmxHFJ15gOgFjiDVrNst.png,HUVEC,24,val,nativo,1,4.347
B8 24H 2_png.rf.gu9aYftIV22WAXso95Mk.png,HUVEC,24,val,nativo,3,4.617
A5 24H 2_png.rf.8OQnMFYAjQVtHBF6vJjx.png,HUVEC,24,val,nativo,1,4.662
B4 24HR 2_png.rf.MNt9ujzb7mPjEN7Zxr8a.png,HUVEC,24,val,nativo,1,4.695
D3 24H 1_png.rf.eCkpgZ7lBRFTxvkfGeDK.png,HUVEC,24,val,nativo,1,4.828
D2 12HR 1_png.rf.p5hRLQSbnz5xkNGQSLyI.png,HUVEC,12,val,nativo,2,4.902
B1 8HR 2_png.rf.QL7rySDMj4R5jb45K8vq.png,HUVEC,8,val,nativo,1,5.46
D2 12HR 2_png.rf.x5aDDK0avFZphVb6GVcP.png,HUVEC,12,val,nativo,1,5.476
Snap-32_278_png.rf.nLijQDvNEE80IhapSa8o.png,SKOV-3,72,val,nativo,1,5.743
B4 12HR 1_png.rf.guNhxNPcFlti4hUxkpql.png,HUVEC,12,val,nativo,1,6.067
D2 12HR 1_png.rf.V6y5jkWZ8U2dauX4R8yb.png,HUVEC,12,val,nativo,1,6.125
C1 24H 1_png.rf.qNFK4kiEtQd3x6PhBznR.png,HUVEC,24,val,nativo,1,6.328
B1 12HR 1_png.rf.huPp6MA4TKEZBcGXSoLi.png,HUVEC,12,val,nativo,1,6.34
D2 8HR 1_png.rf.JJAiPwhyNLdQ4Rfi4uTD.png,HUVEC,8,val,nativo,1,7.152
Snap-31_40_png.rf.MlgkW5XJAczCgefQquEJ.png,SKOV-3,48,val,nativo,1,7.182
B8 8H 2_png.rf.UaCpChb0ty8nCEeOICAn.png,HUVEC,8,val,nativo,1,7.221
B4 12HR 2_png.rf.jxZ0dYKAVdNPmJQFPifR.png,HUVEC,12,val,nativo,1,7.468
Snap-32_83_png.rf.zimIKCDN8Am3qdwGC4kR.png,SKOV-3,24,val,nativo,1,7.538
B8 12HR 2_png.rf.9iYVx629UA8lYga7s72P.png,HUVEC,12,val,nativo,1,7.719
B4 24H 1_png.rf.4r695chZzLmmnCG4yZPL.png,HUVEC,24,val,nativo,1,8.026
B2 24H 2_png.rf.6K3bulaFjDpWKIXTUtMN.png,HUVEC,24,val,nativo,1,8.099
D2 12HR 2_png.rf.cdEKsHuOo9GguaFeEKg2.png,HUVEC,12,val,nativo,1,8.13
B5 12H 2_png.rf.nn4g84NcZPLWXbKG2VPU.png,HUVEC,12,val,nativo,1,8.23
B8 12H 2_png.rf.5acnuK4ItVvkpgIISiR0.png,HUVEC,12,val,nativo,1,8.478
B1 12HR 2_png.rf.a2HuF9WMN6UNtiTLiFnr.png,HUVEC,12,val,nativo,1,8.676
C1 24H 2_png.rf.Pgfpm7Y6eqWlKW6dKTAy.png,HUVEC,24,val,nativo,1,8.814
F1 8H 1_png.rf.lx0WrFx5ug5XjuqCnrYl.png,HUVEC,8,val,nativo,2,8.873
B1 8HR 1_png.rf.9FGwh76Bow1u3ZnPlz20.png,HUVEC,8,val,nativo,1,8.919
E4 24H 1_png.rf.VApsLvqT7aWfeSFArkzu.png,HUVEC,24,val,nativo,2,8.94
B4 8HR 1_png.rf.Zx3F3jtSvOWycP03uETm.png,HUVEC,8,val,nativo,1,8.986
Snap-53_7_png.rf.2ct09e2HAorv0Sj4JVs5.png,SKOV-3,48,val,nativo,1,9.022
B8 12H 1_png.rf.3avH25HpjUEx5nx0LOpQ.png,HUVEC,12,val,nativo,1,9.381
D2 8HR 1_png.rf.3P9RrHC5NedY6PXam8ub.png,HUVEC,8,val,nativo,1,9.447
B3 8H 1_png.rf.P5wqKYFj2eE6zpNU0fkw.png,HUVEC,8,val,nativo,1,9.541
A5 12H 1_png.rf.Q2XHkY7lrdRjrWzwNsuW.png,HUVEC,12,val,nativo,1,9.565
B5 24H 1_png.rf.8BLfMU53TgFR8c7rKbxk.png,HUVEC,24,val,nativo,1,9.658
B3 12H 2_png.rf.NDVg6wiBvaIIXeGck2ha.png,HUVEC,12,val,nativo,1,9.801
A3 12HR 2_png.rf.EM0ZeH9oXoYjDPrahHYX.png,HUVEC,12,val,nativo,1,9.803
Snap-45_39_png.rf.PKurQMo8B3ygR4NZVCB3.png,SKOV-3,48,val,nativo,1,9.864
Snap-28_126_png.rf.V9gVxGXcQuCpVJLB39Zx.png,SKOV-3,48,val,nativo,1,9.89
D2 8HR 2_png.rf.C3Vh2MekC1rLcH3tPoI6.png,HUVEC,8,val,nativo,1,9.891
D3 12H 1_png.rf.zbujIQNM7Eu9wWrC5MDN.png,HUVEC,12,val,nativo,1,9.954
B8 8H 1_png.rf.aR8jpRAFVNgRDwOjlUoR.png,HUVEC,8,val,nativo,1,10.104
B4 12HR 1_png.rf.KaR1X3qveVurnKSmeOz8.png,HUVEC,12,val,nativo,1,10.282
A3 12hr 2_png.rf.qSoaWOtqXsRyw0S2qSAg.png,HUVEC,12,val,640,1,10.408
D2 8HR 2_png.rf.YcyTJYm2GVlCsfaBYmGr.png,HUVEC,8,val,nativo,1,10.855
D3 24H 2_png.rf.Guj6hzRwo4KztSHLvC8P.png,HUVEC,24,val,nativo,1,10.924
C1 12H 1_png.rf.3MJj2LN3tzGOspcR3v0U.png,HUVEC,12,val,nativo,1,11.17
C1 24H 1_png.rf.OksDet59fvNqLNsi18rq.png,HUVEC,24,val,nativo,1,11.327
C2 24H 2_png.rf.nK9nS1IZLcocNvwfcE7w.png,HUVEC,24,val,nativo,1,11.647
C1 8H 1_png.rf.mj0lbrvKisdrUxG9vQnG.png,HUVEC,8,val,nativo,1,11.721
B8 24H 1_png.rf.E5CzkDTGU7vgWmncCGCv.png,HUVEC,24,val,nativo,2,11.796
B2 12H 2_png.rf.FzXZIgC2qgWNJeU50fSK.png,HUVEC,12,val,nativo,1,11.807
B3 12H 1_png.rf.uBc16RzdSW9jA36NDqQV.png,HUVEC,12,val,nativo,1,11.827
D3 8H 1_png.rf.3Pnm14NelVMxz7m2DnLI.png,HUVEC,8,val,nativo,1,11.997
B4 8HR 2_png.rf.8ZXNesln0KJyFcN0jnmJ.png,HUVEC,8,val,nativo,1,12.049
A5 8H 1_png.rf.ytVoOCPRdcre6LH0ZiVo.png,HUVEC,8,val,nativo,1,12.122
Snap-16_103_png.rf.xOCVzm7U41jEUSGkNIbA.png,SKOV-3,24,val,nativo,2,12.414
D3 0H 1_png.rf.yjPUyWDnVzgaKohQ1S6l.png,HUVEC,0,val,nativo,1,12.46
